condition_id,condition_label,question_pair_id,question_family,product_model,en_chunk_precision@5,id_chunk_precision@5,id_minus_en_chunk_precision@5,en_chunk_success@5,id_chunk_success@5,id_minus_en_chunk_success@5,en_gold_block_recall@5,id_gold_block_recall@5,id_minus_en_gold_block_recall@5,en_chunk_ndcg@5,id_chunk_ndcg@5,id_minus_en_chunk_ndcg@5,both_language_success@5,language_disagreement@5,en_chunk_precision@10,id_chunk_precision@10,id_minus_en_chunk_precision@10,en_chunk_success@10,id_chunk_success@10,id_minus_en_chunk_success@10,en_gold_block_recall@10,id_gold_block_recall@10,id_minus_en_gold_block_recall@10,en_chunk_ndcg@10,id_chunk_ndcg@10,id_minus_en_chunk_ndcg@10,both_language_success@10,language_disagreement@10,en_chunk_precision@15,id_chunk_precision@15,id_minus_en_chunk_precision@15,en_chunk_success@15,id_chunk_success@15,id_minus_en_chunk_success@15,en_gold_block_recall@15,id_gold_block_recall@15,id_minus_en_gold_block_recall@15,en_chunk_ndcg@15,id_chunk_ndcg@15,id_minus_en_chunk_ndcg@15,both_language_success@15,language_disagreement@15,en_chunk_precision@20,id_chunk_precision@20,id_minus_en_chunk_precision@20,en_chunk_success@20,id_chunk_success@20,id_minus_en_chunk_success@20,en_gold_block_recall@20,id_gold_block_recall@20,id_minus_en_gold_block_recall@20,en_chunk_ndcg@20,id_chunk_ndcg@20,id_minus_en_chunk_ndcg@20,both_language_success@20,language_disagreement@20,en_chunk_precision@25,id_chunk_precision@25,id_minus_en_chunk_precision@25,en_chunk_success@25,id_chunk_success@25,id_minus_en_chunk_success@25,en_gold_block_recall@25,id_gold_block_recall@25,id_minus_en_gold_block_recall@25,en_chunk_ndcg@25,id_chunk_ndcg@25,id_minus_en_chunk_ndcg@25,both_language_success@25,language_disagreement@25,en_chunk_precision@30,id_chunk_precision@30,id_minus_en_chunk_precision@30,en_chunk_success@30,id_chunk_success@30,id_minus_en_chunk_success@30,en_gold_block_recall@30,id_gold_block_recall@30,id_minus_en_gold_block_recall@30,en_chunk_ndcg@30,id_chunk_ndcg@30,id_minus_en_chunk_ndcg@30,both_language_success@30,language_disagreement@30,en_chunk_precision@35,id_chunk_precision@35,id_minus_en_chunk_precision@35,en_chunk_success@35,id_chunk_success@35,id_minus_en_chunk_success@35,en_gold_block_recall@35,id_gold_block_recall@35,id_minus_en_gold_block_recall@35,en_chunk_ndcg@35,id_chunk_ndcg@35,id_minus_en_chunk_ndcg@35,both_language_success@35,language_disagreement@35,en_chunk_precision@40,id_chunk_precision@40,id_minus_en_chunk_precision@40,en_chunk_success@40,id_chunk_success@40,id_minus_en_chunk_success@40,en_gold_block_recall@40,id_gold_block_recall@40,id_minus_en_gold_block_recall@40,en_chunk_ndcg@40,id_chunk_ndcg@40,id_minus_en_chunk_ndcg@40,both_language_success@40,language_disagreement@40,en_chunk_precision@45,id_chunk_precision@45,id_minus_en_chunk_precision@45,en_chunk_success@45,id_chunk_success@45,id_minus_en_chunk_success@45,en_gold_block_recall@45,id_gold_block_recall@45,id_minus_en_gold_block_recall@45,en_chunk_ndcg@45,id_chunk_ndcg@45,id_minus_en_chunk_ndcg@45,both_language_success@45,language_disagreement@45,en_chunk_precision@50,id_chunk_precision@50,id_minus_en_chunk_precision@50,en_chunk_success@50,id_chunk_success@50,id_minus_en_chunk_success@50,en_gold_block_recall@50,id_gold_block_recall@50,id_minus_en_gold_block_recall@50,en_chunk_ndcg@50,id_chunk_ndcg@50,id_minus_en_chunk_ndcg@50,both_language_success@50,language_disagreement@50,en_chunk_precision@55,id_chunk_precision@55,id_minus_en_chunk_precision@55,en_chunk_success@55,id_chunk_success@55,id_minus_en_chunk_success@55,en_gold_block_recall@55,id_gold_block_recall@55,id_minus_en_gold_block_recall@55,en_chunk_ndcg@55,id_chunk_ndcg@55,id_minus_en_chunk_ndcg@55,both_language_success@55,language_disagreement@55,en_chunk_precision@60,id_chunk_precision@60,id_minus_en_chunk_precision@60,en_chunk_success@60,id_chunk_success@60,id_minus_en_chunk_success@60,en_gold_block_recall@60,id_gold_block_recall@60,id_minus_en_gold_block_recall@60,en_chunk_ndcg@60,id_chunk_ndcg@60,id_minus_en_chunk_ndcg@60,both_language_success@60,language_disagreement@60
chunker-generic-recursive,Recursive chunker,Q-008,troubleshooting_diagnostics,CM2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
chunker-generic-recursive,Recursive chunker,Q-009,facts_specifications,CM2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.1,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2890648263178879,0.2890648263178879,0,1,0.06666666666666667,0.06666666666666667,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.27023815442731974,0.2890648263178879,0.018826671890568136,1,0,0.05,0.05,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.27023815442731974,0.2890648263178879,0.018826671890568136,1,0,0.04,0.04,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.27023815442731974,0.2890648263178879,0.018826671890568136,1,0,0.03333333333333333,0.03333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.27023815442731974,0.2890648263178879,0.018826671890568136,1,0,0.02857142857142857,0.02857142857142857,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.27023815442731974,0.2890648263178879,0.018826671890568136,1,0,0.025,0.025,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.27023815442731974,0.2890648263178879,0.018826671890568136,1,0,0.022222222222222223,0.022222222222222223,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.27023815442731974,0.2890648263178879,0.018826671890568136,1,0,0.02,0.02,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.27023815442731974,0.2890648263178879,0.018826671890568136,1,0,0.01818181818181818,0.01818181818181818,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.27023815442731974,0.2890648263178879,0.018826671890568136,1,0,0.016666666666666666,0.016666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.27023815442731974,0.2890648263178879,0.018826671890568136,1,0
chunker-generic-recursive,Recursive chunker,Q-010,setup_configuration,LM1200,0.2,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,-0.5,1,0,0.1,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,-0.5,1,0,0.06666666666666667,0.06666666666666667,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,-0.5,1,0,0.05,0.05,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,-0.5,1,0,0.04,0.04,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,-0.5,1,0,0.03333333333333333,0.03333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,-0.5,1,0,0.02857142857142857,0.02857142857142857,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,-0.5,1,0,0.025,0.025,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,-0.5,1,0,0.022222222222222223,0.022222222222222223,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,-0.5,1,0,0.02,0.02,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,-0.5,1,0,0.01818181818181818,0.01818181818181818,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,-0.5,1,0,0.016666666666666666,0.016666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,-0.5,1,0
chunker-generic-recursive,Recursive chunker,Q-011,setup_configuration,LM1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1,0.0,-0.1,1.0,0.0,-1.0,1.0,0.0,-1.0,0.31546487678572877,0.0,-0.31546487678572877,0,1,0.06666666666666667,0.0,-0.06666666666666667,1.0,0.0,-1.0,1.0,0.0,-1.0,0.31546487678572877,0.0,-0.31546487678572877,0,1,0.05,0.0,-0.05,1.0,0.0,-1.0,1.0,0.0,-1.0,0.31546487678572877,0.0,-0.31546487678572877,0,1,0.04,0.0,-0.04,1.0,0.0,-1.0,1.0,0.0,-1.0,0.31546487678572877,0.0,-0.31546487678572877,0,1,0.03333333333333333,0.0,-0.03333333333333333,1.0,0.0,-1.0,1.0,0.0,-1.0,0.31546487678572877,0.0,-0.31546487678572877,0,1,0.02857142857142857,0.0,-0.02857142857142857,1.0,0.0,-1.0,1.0,0.0,-1.0,0.31546487678572877,0.0,-0.31546487678572877,0,1,0.025,0.0,-0.025,1.0,0.0,-1.0,1.0,0.0,-1.0,0.31546487678572877,0.0,-0.31546487678572877,0,1,0.022222222222222223,0.0,-0.022222222222222223,1.0,0.0,-1.0,1.0,0.0,-1.0,0.31546487678572877,0.0,-0.31546487678572877,0,1,0.02,0.0,-0.02,1.0,0.0,-1.0,1.0,0.0,-1.0,0.31546487678572877,0.0,-0.31546487678572877,0,1,0.01818181818181818,0.0,-0.01818181818181818,1.0,0.0,-1.0,1.0,0.0,-1.0,0.31546487678572877,0.0,-0.31546487678572877,0,1,0.016666666666666666,0.0,-0.016666666666666666,1.0,0.0,-1.0,1.0,0.0,-1.0,0.31546487678572877,0.0,-0.31546487678572877,0,1
chunker-generic-recursive,Recursive chunker,Q-012,setup_configuration,LM1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
chunker-generic-recursive,Recursive chunker,Q-013,setup_configuration,LM1200,0.4,0.0,-0.4,1.0,0.0,-1.0,1.0,0.0,-1.0,0.6240505200038379,0.0,-0.6240505200038379,0,1,0.2,0.1,-0.1,1.0,1.0,0.0,1.0,1.0,0.0,0.6240505200038379,0.3010299956639812,-0.3230205243398567,1,0,0.13333333333333333,0.06666666666666667,-0.06666666666666667,1.0,1.0,0.0,1.0,1.0,0.0,0.6240505200038379,0.3010299956639812,-0.3230205243398567,1,0,0.1,0.05,-0.05,1.0,1.0,0.0,1.0,1.0,0.0,0.6240505200038379,0.3010299956639812,-0.3230205243398567,1,0,0.08,0.04,-0.04,1.0,1.0,0.0,1.0,1.0,0.0,0.6240505200038379,0.3010299956639812,-0.3230205243398567,1,0,0.06666666666666667,0.03333333333333333,-0.03333333333333333,1.0,1.0,0.0,1.0,1.0,0.0,0.6240505200038379,0.3010299956639812,-0.3230205243398567,1,0,0.05714285714285714,0.02857142857142857,-0.02857142857142857,1.0,1.0,0.0,1.0,1.0,0.0,0.6240505200038379,0.3010299956639812,-0.3230205243398567,1,0,0.05,0.025,-0.025,1.0,1.0,0.0,1.0,1.0,0.0,0.6240505200038379,0.3010299956639812,-0.3230205243398567,1,0,0.044444444444444446,0.022222222222222223,-0.022222222222222223,1.0,1.0,0.0,1.0,1.0,0.0,0.6240505200038379,0.3010299956639812,-0.3230205243398567,1,0,0.04,0.02,-0.02,1.0,1.0,0.0,1.0,1.0,0.0,0.6240505200038379,0.3010299956639812,-0.3230205243398567,1,0,0.03636363636363636,0.01818181818181818,-0.01818181818181818,1.0,1.0,0.0,1.0,1.0,0.0,0.6240505200038379,0.3010299956639812,-0.3230205243398567,1,0,0.03333333333333333,0.016666666666666666,-0.016666666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.6240505200038379,0.3010299956639812,-0.3230205243398567,1,0
chunker-generic-recursive,Recursive chunker,Q-014,troubleshooting_diagnostics,LM1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.03333333333333333,0.0,-0.03333333333333333,1.0,0.0,-1.0,1.0,0.0,-1.0,0.2103099178571525,0.0,-0.2103099178571525,0,1,0.02857142857142857,0.0,-0.02857142857142857,1.0,0.0,-1.0,1.0,0.0,-1.0,0.2103099178571525,0.0,-0.2103099178571525,0,1,0.025,0.0,-0.025,1.0,0.0,-1.0,1.0,0.0,-1.0,0.2103099178571525,0.0,-0.2103099178571525,0,1,0.022222222222222223,0.0,-0.022222222222222223,1.0,0.0,-1.0,1.0,0.0,-1.0,0.2103099178571525,0.0,-0.2103099178571525,0,1,0.02,0.0,-0.02,1.0,0.0,-1.0,1.0,0.0,-1.0,0.2103099178571525,0.0,-0.2103099178571525,0,1,0.01818181818181818,0.0,-0.01818181818181818,1.0,0.0,-1.0,1.0,0.0,-1.0,0.2103099178571525,0.0,-0.2103099178571525,0,1,0.016666666666666666,0.0,-0.016666666666666666,1.0,0.0,-1.0,1.0,0.0,-1.0,0.2103099178571525,0.0,-0.2103099178571525,0,1
chunker-generic-recursive,Recursive chunker,Q-015,features_security_maintenance_limitations,LM1200,0.2,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.2960819109658652,0.3903800499921017,0.09429813902623646,1,0,0.3,0.1,-0.19999999999999998,1.0,1.0,0.0,1.0,1.0,0.0,0.5730008572581421,0.3903800499921017,-0.1826208072660404,1,0,0.2,0.13333333333333333,-0.06666666666666668,1.0,1.0,0.0,1.0,1.0,0.0,0.5730008572581421,0.49927381106033386,-0.07372704619780823,1,0,0.15,0.15,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5730008572581421,0.5911727544289884,0.01817189717084633,1,0,0.12,0.12,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5730008572581421,0.5911727544289884,0.01817189717084633,1,0,0.1,0.13333333333333333,0.033333333333333326,1.0,1.0,0.0,1.0,1.0,0.0,0.5730008572581421,0.6715312511756086,0.09853039391746654,1,0,0.08571428571428572,0.11428571428571428,0.028571428571428567,1.0,1.0,0.0,1.0,1.0,0.0,0.5730008572581421,0.6715312511756086,0.09853039391746654,1,0,0.075,0.1,0.02500000000000001,1.0,1.0,0.0,1.0,1.0,0.0,0.5730008572581421,0.6715312511756086,0.09853039391746654,1,0,0.06666666666666667,0.08888888888888889,0.022222222222222227,1.0,1.0,0.0,1.0,1.0,0.0,0.5730008572581421,0.6715312511756086,0.09853039391746654,1,0,0.06,0.08,0.020000000000000004,1.0,1.0,0.0,1.0,1.0,0.0,0.5730008572581421,0.6715312511756086,0.09853039391746654,1,0,0.05454545454545454,0.07272727272727272,0.01818181818181818,1.0,1.0,0.0,1.0,1.0,0.0,0.5730008572581421,0.6715312511756086,0.09853039391746654,1,0,0.05,0.06666666666666667,0.016666666666666663,1.0,1.0,0.0,1.0,1.0,0.0,0.5730008572581421,0.6715312511756086,0.09853039391746654,1,0
chunker-generic-recursive,Recursive chunker,Q-016,facts_specifications,LM1200,0.6,0.2,-0.39999999999999997,1.0,1.0,0.0,1.0,1.0,0.0,0.9674679834891693,0.23719771276929622,-0.730270270719873,1,0,0.3,0.1,-0.19999999999999998,1.0,1.0,0.0,1.0,1.0,0.0,0.9674679834891693,0.23719771276929622,-0.730270270719873,1,0,0.2,0.13333333333333333,-0.06666666666666668,1.0,1.0,0.0,1.0,1.0,0.0,0.9674679834891693,0.4082307968370143,-0.559237186652155,1,0,0.15,0.1,-0.04999999999999999,1.0,1.0,0.0,1.0,1.0,0.0,0.9674679834891693,0.4082307968370143,-0.559237186652155,1,0,0.12,0.08,-0.039999999999999994,1.0,1.0,0.0,1.0,1.0,0.0,0.9674679834891693,0.4082307968370143,-0.559237186652155,1,0,0.1,0.06666666666666667,-0.03333333333333334,1.0,1.0,0.0,1.0,1.0,0.0,0.9674679834891693,0.4082307968370143,-0.559237186652155,1,0,0.08571428571428572,0.05714285714285714,-0.028571428571428574,1.0,1.0,0.0,1.0,1.0,0.0,0.9674679834891693,0.4082307968370143,-0.559237186652155,1,0,0.075,0.05,-0.024999999999999994,1.0,1.0,0.0,1.0,1.0,0.0,0.9674679834891693,0.4082307968370143,-0.559237186652155,1,0,0.06666666666666667,0.044444444444444446,-0.02222222222222222,1.0,1.0,0.0,1.0,1.0,0.0,0.9674679834891693,0.4082307968370143,-0.559237186652155,1,0,0.06,0.04,-0.019999999999999997,1.0,1.0,0.0,1.0,1.0,0.0,0.9674679834891693,0.4082307968370143,-0.559237186652155,1,0,0.05454545454545454,0.03636363636363636,-0.01818181818181818,1.0,1.0,0.0,1.0,1.0,0.0,0.9674679834891693,0.4082307968370143,-0.559237186652155,1,0,0.05,0.03333333333333333,-0.01666666666666667,1.0,1.0,0.0,1.0,1.0,0.0,0.9674679834891693,0.4082307968370143,-0.559237186652155,1,0
chunker-generic-recursive,Recursive chunker,Q-017,facts_specifications,LM1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
chunker-generic-recursive,Recursive chunker,Q-018,troubleshooting_diagnostics,LM1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
chunker-generic-recursive,Recursive chunker,Q-019,troubleshooting_diagnostics,LM1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
chunker-generic-recursive,Recursive chunker,Q-020,troubleshooting_diagnostics,R6350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
chunker-generic-recursive,Recursive chunker,Q-021,troubleshooting_diagnostics,R6350,0.2,0.0,-0.2,1.0,0.0,-1.0,1.0,0.0,-1.0,0.43067655807339306,0.0,-0.43067655807339306,0,1,0.1,0.0,-0.1,1.0,0.0,-1.0,1.0,0.0,-1.0,0.43067655807339306,0.0,-0.43067655807339306,0,1,0.06666666666666667,0.0,-0.06666666666666667,1.0,0.0,-1.0,1.0,0.0,-1.0,0.43067655807339306,0.0,-0.43067655807339306,0,1,0.05,0.0,-0.05,1.0,0.0,-1.0,1.0,0.0,-1.0,0.43067655807339306,0.0,-0.43067655807339306,0,1,0.04,0.0,-0.04,1.0,0.0,-1.0,1.0,0.0,-1.0,0.43067655807339306,0.0,-0.43067655807339306,0,1,0.03333333333333333,0.0,-0.03333333333333333,1.0,0.0,-1.0,1.0,0.0,-1.0,0.43067655807339306,0.0,-0.43067655807339306,0,1,0.02857142857142857,0.0,-0.02857142857142857,1.0,0.0,-1.0,1.0,0.0,-1.0,0.43067655807339306,0.0,-0.43067655807339306,0,1,0.025,0.0,-0.025,1.0,0.0,-1.0,1.0,0.0,-1.0,0.43067655807339306,0.0,-0.43067655807339306,0,1,0.022222222222222223,0.0,-0.022222222222222223,1.0,0.0,-1.0,1.0,0.0,-1.0,0.43067655807339306,0.0,-0.43067655807339306,0,1,0.02,0.0,-0.02,1.0,0.0,-1.0,1.0,0.0,-1.0,0.43067655807339306,0.0,-0.43067655807339306,0,1,0.01818181818181818,0.0,-0.01818181818181818,1.0,0.0,-1.0,1.0,0.0,-1.0,0.43067655807339306,0.0,-0.43067655807339306,0,1,0.016666666666666666,0.0,-0.016666666666666666,1.0,0.0,-1.0,1.0,0.0,-1.0,0.43067655807339306,0.0,-0.43067655807339306,0,1
chunker-generic-recursive,Recursive chunker,Q-022,troubleshooting_diagnostics,R6350,0.2,0.2,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0.1,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0.06666666666666667,0.06666666666666667,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0.05,0.05,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0.04,0.04,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0.03333333333333333,0.03333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0.02857142857142857,0.02857142857142857,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0.025,0.025,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0.022222222222222223,0.022222222222222223,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0.02,0.02,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0.01818181818181818,0.01818181818181818,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0,0.016666666666666666,0.016666666666666666,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,0
